CRI_YM,TAG,BD_HD,DAY,TIME,SEX,AGE,NUM,TIME2
201905,home_shopping,holiday,G.SUN,E.18-22,M,B.3O,1396,41
202005,grocery,business_day,C.WED,E.18-22,M,B.3O,4101,17
202005,sports,holiday,B.TUE,B.06-10,F,A.2O,34,8
201905,baby,business_day,B.TUE,E.18-22,F,D.5O,101,11
202105,pet,business_day,E.FRI,A.02-06,F,D.5O,46,25
202005,baby,holiday,G.SUN,E.18-22,F,D.5O,139,41
202005,baby,holiday,F.SAT,B.06-10,M,B.3O,348,32
202005,car,business_day,D.THU,D.14-18,F,D.5O,127,22
202105,fashion,business_day,B.TUE,A.02-06,F,E.60,147,7
202105,home_shopping,business_day,E.FRI,D.14-18,F,C.4O,6848,28
202005,sports,holiday,E.FRI,C.10-14,F,A.2O,84,27
202005,cosmetics,business_day,A.MON,F.22-02,F,A.2O,2371,6
201905,grocery,holiday,G.SUN,B.06-10,F,E.60,210,38
202105,home_appliance,business_day,A.MON,C.10-14,M,B.3O,6762,3
202105,grocery,holiday,G.SUN,C.10-14,F,D.5O,5117,39
201905,home_shopping,holiday,C.WED,F.22-02,M,C.4O,590,18
202105,grocery,business_day,D.THU,C.10-14,M,D.5O,3413,21
202005,golf,business_day,C.WED,A.02-06,F,B.3O,6,13
202005,golf,holiday,E.FRI,C.10-14,F,D.5O,11,27
202005,hobby,business_day,E.FRI,B.06-10,M,B.3O,400,26
202105,fashion,business_day,D.THU,B.06-10,M,C.4O,2876,20
202005,car,business_day,B.TUE,F.22-02,M,A.2O,154,12
201905,home_appliance,holiday,G.SUN,B.06-10,F,C.4O,229,38
202005,grocery,business_day,D.THU,B.06-10,M,C.4O,2156,20
202005,books,holiday,F.SAT,D.14-18,F,A.2O,407,34
202005,baby,business_day,B.TUE,B.06-10,F,C.4O,331,8
202005,books,business_day,D.THU,C.10-14,F,C.4O,2847,21
202005,pet,holiday,F.SAT,D.14-18,F,D.5O,225,34
202105,sports,holiday,G.SUN,F.22-02,M,B.3O,871,42
202105,books,holiday,C.WED,D.14-18,F,A.2O,184,16
202105,pet,business_day,C.WED,A.02-06,M,D.5O,15,13
202105,home_shopping,holiday,G.SUN,E.18-22,F,B.3O,5328,41
202005,baby,holiday,E.FRI,E.18-22,F,C.4O,176,29
202105,pet,business_day,E.FRI,C.10-14,F,E.60,91,27
202005,car,holiday,F.SAT,B.06-10,M,C.4O,340,32
202005,fashion,business_day,A.MON,D.14-18,M,D.5O,2161,4
201905,grocery,business_day,E.FRI,E.18-22,M,C.4O,1920,29
202105,hobby,business_day,D.THU,C.10-14,F,B.3O,1426,21
201905,hobby,holiday,G.SUN,E.18-22,M,A.2O,117,41
201905,books,holiday,F.SAT,E.18-22,M,B.3O,619,35
201905,home_shopping,business_day,D.THU,A.02-06,F,A.2O,90,19
202105,grocery,business_day,C.WED,A.02-06,M,C.4O,319,13
201905,cosmetics,business_day,A.MON,D.14-18,F,B.3O,2511,4
202005,cosmetics,business_day,A.MON,C.10-14,M,B.3O,1722,3
202005,fashion,business_day,B.TUE,D.14-18,F,A.2O,5019,10
201905,baby,business_day,E.FRI,A.02-06,F,B.3O,398,25
202005,baby,business_day,B.TUE,B.06-10,F,E.60,17,8
201905,books,business_day,E.FRI,D.14-18,F,E.60,82,28
202105,sports,business_day,A.MON,B.06-10,F,B.3O,495,2
201905,hobby,business_day,E.FRI,A.02-06,M,B.3O,66,25
201905,car,business_day,D.THU,C.10-14,M,C.4O,705,21
202005,daily_office,business_day,D.THU,C.10-14,M,A.2O,1735,21
202005,daily_office,business_day,E.FRI,F.22-02,F,A.2O,1560,30
202005,fashion,business_day,C.WED,E.18-22,F,E.60,732,17
201905,baby,holiday,A.MON,C.10-14,F,A.2O,59,3
201905,daily_office,business_day,D.THU,A.02-06,F,E.60,56,19
201905,daily_office,business_day,D.THU,F.22-02,M,D.5O,939,24
202105,daily_office,holiday,G.SUN,B.06-10,F,E.60,876,38
201905,sports,holiday,C.WED,B.06-10,M,D.5O,16,14
201905,interior,holiday,G.SUN,A.02-06,M,B.3O,115,37
201905,golf,holiday,C.WED,D.14-18,M,C.4O,37,16
202005,home_shopping,business_day,B.TUE,D.14-18,F,E.60,2969,10
202105,grocery,holiday,C.WED,C.10-14,M,D.5O,1169,15
202105,fashion,business_day,B.TUE,F.22-02,M,E.60,409,12
202105,grocery,holiday,G.SUN,F.22-02,M,E.60,599,42
201905,interior,business_day,A.MON,D.14-18,M,C.4O,1051,4
201905,cosmetics,business_day,C.WED,B.06-10,M,C.4O,519,14
202005,golf,business_day,A.MON,E.18-22,F,B.3O,56,5
202105,fashion,holiday,F.SAT,B.06-10,M,B.3O,1986,32
201905,home_appliance,holiday,A.MON,C.10-14,M,D.5O,96,3
202105,fashion,business_day,E.FRI,F.22-02,F,B.3O,9036,30
201905,pet,holiday,A.MON,C.10-14,M,A.2O,17,3
201905,books,holiday,A.MON,D.14-18,M,C.4O,253,4
201905,pet,business_day,D.THU,E.18-22,F,A.2O,344,23
202005,sports,business_day,E.FRI,A.02-06,F,C.4O,106,25
202105,hobby,business_day,E.FRI,A.02-06,F,B.3O,88,25
201905,fashion,business_day,B.TUE,B.06-10,F,E.60,235,8
202105,hobby,business_day,C.WED,C.10-14,F,C.4O,966,15
201905,books,holiday,A.MON,B.06-10,F,E.60,10,2
201905,home_appliance,business_day,E.FRI,A.02-06,F,A.2O,91,25
202005,home_appliance,business_day,E.FRI,B.06-10,F,A.2O,498,26
201905,car,business_day,C.WED,D.14-18,M,E.60,103,16
202105,sports,holiday,C.WED,F.22-02,F,D.5O,124,18
202005,pet,business_day,B.TUE,B.06-10,M,E.60,23,8
202105,daily_office,business_day,A.MON,D.14-18,F,C.4O,13008,4
202005,home_appliance,holiday,B.TUE,C.10-14,M,E.60,57,9
201905,home_shopping,business_day,D.THU,C.10-14,F,E.60,3847,21
202005,cosmetics,business_day,C.WED,D.14-18,M,C.4O,1278,16
201905,golf,business_day,A.MON,C.10-14,F,E.60,8,3
202005,home_shopping,business_day,C.WED,A.02-06,F,E.60,1163,13
202005,home_appliance,business_day,D.THU,D.14-18,F,B.3O,1732,22
201905,grocery,business_day,E.FRI,D.14-18,F,B.3O,4842,28
201905,car,holiday,G.SUN,B.06-10,F,A.2O,6,38
202005,car,holiday,F.SAT,D.14-18,M,A.2O,153,34
202005,baby,holiday,G.SUN,D.14-18,M,B.3O,903,40
201905,fashion,holiday,C.WED,A.02-06,F,E.60,11,13
202005,grocery,business_day,C.WED,E.18-22,F,B.3O,7770,17
202105,sports,business_day,E.FRI,A.02-06,F,C.4O,146,25
202005,pet,holiday,F.SAT,F.22-02,F,B.3O,511,36
202105,books,business_day,C.WED,F.22-02,F,D.5O,283,18
202005,car,business_day,C.WED,D.14-18,M,B.3O,965,16
202105,cosmetics,business_day,D.THU,B.06-10,M,E.60,123,20
202105,pet,business_day,E.FRI,C.10-14,F,C.4O,761,27
202105,car,holiday,G.SUN,B.06-10,F,D.5O,63,38
202005,home_shopping,holiday,E.FRI,E.18-22,F,D.5O,2185,29
201905,car,business_day,B.TUE,B.06-10,M,A.2O,76,8
202005,golf,holiday,G.SUN,E.18-22,F,C.4O,155,41
202105,cosmetics,business_day,E.FRI,C.10-14,F,D.5O,1593,27
201905,cosmetics,business_day,D.THU,F.22-02,F,E.60,151,24
202005,books,business_day,A.MON,B.06-10,F,B.3O,658,2
202105,interior,business_day,D.THU,B.06-10,M,E.60,232,20
202005,car,business_day,D.THU,E.18-22,M,E.60,55,23
202005,fashion,business_day,E.FRI,A.02-06,F,B.3O,1980,25
201905,sports,business_day,E.FRI,B.06-10,F,D.5O,69,26
201905,golf,business_day,E.FRI,A.02-06,F,C.4O,10,25
202005,home_appliance,holiday,E.FRI,A.02-06,F,D.5O,14,25
202105,golf,holiday,C.WED,B.06-10,F,A.2O,4,14
201905,home_shopping,holiday,A.MON,E.18-22,M,B.3O,503,5
202105,car,business_day,E.FRI,A.02-06,F,E.60,7,25
202105,hobby,business_day,D.THU,E.18-22,F,A.2O,300,23
201905,pet,business_day,A.MON,C.10-14,M,B.3O,254,3
202105,cosmetics,holiday,C.WED,B.06-10,F,E.60,152,14
202105,daily_office,business_day,A.MON,F.22-02,F,C.4O,9940,6
201905,baby,holiday,F.SAT,E.18-22,M,A.2O,113,35
202105,hobby,business_day,E.FRI,F.22-02,F,E.60,26,30
202005,sports,business_day,E.FRI,B.06-10,F,D.5O,124,26
201905,fashion,holiday,C.WED,C.10-14,M,C.4O,848,15
201905,daily_office,business_day,C.WED,E.18-22,F,B.3O,3853,17
202005,sports,business_day,C.WED,A.02-06,M,E.60,7,13
202105,sports,business_day,C.WED,D.14-18,F,A.2O,248,16
202105,books,business_day,A.MON,A.02-06,F,D.5O,73,1
201905,golf,holiday,F.SAT,F.22-02,F,D.5O,11,36
202105,grocery,business_day,E.FRI,D.14-18,F,B.3O,7105,28
201905,home_shopping,holiday,C.WED,E.18-22,F,C.4O,2698,17
202005,daily_office,holiday,F.SAT,A.02-06,M,A.2O,236,31
202005,baby,business_day,B.TUE,C.10-14,M,C.4O,494,9
202105,fashion,business_day,E.FRI,C.10-14,M,B.3O,5869,27
202105,home_appliance,business_day,B.TUE,E.18-22,F,A.2O,745,11
202105,interior,business_day,B.TUE,F.22-02,F,E.60,181,12
201905,home_shopping,holiday,A.MON,E.18-22,M,A.2O,103,5
201905,cosmetics,business_day,B.TUE,E.18-22,F,B.3O,2263,11
201905,grocery,business_day,E.FRI,B.06-10,M,D.5O,717,26
201905,home_appliance,business_day,A.MON,C.10-14,F,C.4O,2776,3
202005,fashion,holiday,F.SAT,D.14-18,F,E.60,868,34
201905,interior,business_day,A.MON,A.02-06,F,C.4O,102,1
202005,interior,business_day,C.WED,F.22-02,F,C.4O,2014,18
202105,car,business_day,E.FRI,A.02-06,M,E.60,11,25
202105,hobby,business_day,C.WED,E.18-22,M,B.3O,390,17
202005,interior,holiday,E.FRI,A.02-06,F,B.3O,97,25
202005,golf,holiday,F.SAT,B.06-10,M,B.3O,31,32
201905,home_appliance,holiday,G.SUN,E.18-22,F,A.2O,538,41
202005,books,business_day,C.WED,D.14-18,F,C.4O,2683,16
202105,cosmetics,holiday,C.WED,F.22-02,M,A.2O,232,18
201905,baby,business_day,C.WED,B.06-10,F,B.3O,1182,14
202005,car,business_day,A.MON,D.14-18,M,A.2O,265,4
201905,golf,holiday,G.SUN,F.22-02,M,A.2O,4,42
202005,baby,business_day,B.TUE,C.10-14,M,E.60,32,9
202005,interior,business_day,B.TUE,C.10-14,F,A.2O,978,9
202005,interior,business_day,C.WED,A.02-06,M,D.5O,90,13
201905,car,business_day,C.WED,E.18-22,M,D.5O,131,17
202105,sports,business_day,C.WED,F.22-02,F,D.5O,148,18
201905,cosmetics,holiday,F.SAT,F.22-02,F,B.3O,1829,36
202005,fashion,business_day,E.FRI,F.22-02,M,A.2O,1525,30
202005,sports,holiday,B.TUE,B.06-10,F,D.5O,32,8
202105,grocery,business_day,A.MON,C.10-14,F,B.3O,14743,3
202105,golf,business_day,E.FRI,C.10-14,M,D.5O,189,27
202005,daily_office,holiday,F.SAT,B.06-10,F,D.5O,1783,32
202005,interior,holiday,E.FRI,E.18-22,M,E.60,54,29
201905,books,business_day,E.FRI,C.10-14,M,E.60,140,27
202105,pet,business_day,E.FRI,C.10-14,F,A.2O,494,27
202105,home_shopping,business_day,A.MON,A.02-06,F,E.60,1353,1
201905,home_shopping,holiday,A.MON,B.06-10,F,D.5O,2145,2
202005,fashion,business_day,B.TUE,C.10-14,M,D.5O,1579,9
202105,pet,holiday,C.WED,A.02-06,M,B.3O,20,13
202105,interior,business_day,C.WED,A.02-06,M,A.2O,51,13
201905,grocery,holiday,C.WED,C.10-14,F,E.60,115,15
201905,cosmetics,holiday,F.SAT,E.18-22,F,A.2O,962,35
201905,home_appliance,holiday,C.WED,A.02-06,F,A.2O,18,13
202005,grocery,holiday,E.FRI,D.14-18,M,C.4O,791,28
202005,fashion,holiday,G.SUN,A.02-06,M,C.4O,718,37
201905,car,holiday,G.SUN,E.18-22,F,C.4O,149,41
202105,fashion,holiday,C.WED,F.22-02,F,B.3O,6015,18
201905,daily_office,business_day,D.THU,B.06-10,F,B.3O,3421,20
201905,golf,business_day,E.FRI,F.22-02,M,C.4O,105,30
201905,home_shopping,holiday,F.SAT,F.22-02,F,C.4O,7637,36
202005,cosmetics,holiday,B.TUE,A.02-06,F,E.60,5,7
201905,daily_office,holiday,A.MON,F.22-02,M,D.5O,218,6
202105,car,holiday,G.SUN,A.02-06,F,E.60,3,37
202105,fashion,holiday,C.WED,A.02-06,M,D.5O,137,13
201905,home_shopping,holiday,G.SUN,B.06-10,F,B.3O,1587,38
202005,interior,business_day,D.THU,E.18-22,M,C.4O,1430,23
202005,daily_office,holiday,B.TUE,C.10-14,F,E.60,254,9
202005,cosmetics,business_day,D.THU,E.18-22,F,B.3O,3055,23
202005,cosmetics,business_day,D.THU,D.14-18,M,C.4O,1082,22
202005,pet,business_day,E.FRI,F.22-02,F,B.3O,488,30
202005,daily_office,business_day,A.MON,B.06-10,F,D.5O,2328,2
202005,daily_office,business_day,C.WED,B.06-10,M,D.5O,1696,14
201905,home_shopping,business_day,B.TUE,E.18-22,F,D.5O,7530,11
201905,daily_office,holiday,C.WED,E.18-22,M,C.4O,745,17
202005,home_shopping,business_day,A.MON,A.02-06,M,E.60,261,1
202105,pet,holiday,G.SUN,E.18-22,F,C.4O,1157,41
202005,pet,business_day,E.FRI,B.06-10,F,C.4O,332,26
202005,daily_office,holiday,F.SAT,E.18-22,F,E.60,803,35
202005,home_shopping,business_day,C.WED,F.22-02,F,A.2O,1060,18
202005,daily_office,business_day,C.WED,B.06-10,M,B.3O,2839,14
202105,car,business_day,E.FRI,C.10-14,F,B.3O,242,27
202005,cosmetics,holiday,G.SUN,A.02-06,F,B.3O,704,37
202005,daily_office,business_day,E.FRI,C.10-14,M,E.60,1208,27
201905,books,business_day,D.THU,C.10-14,M,D.5O,539,21
202005,fashion,holiday,B.TUE,A.02-06,F,C.4O,388,7
202105,sports,business_day,C.WED,F.22-02,M,A.2O,161,18
202105,hobby,business_day,E.FRI,A.02-06,M,D.5O,39,25
202005,interior,business_day,C.WED,D.14-18,M,A.2O,532,16
201905,baby,business_day,C.WED,A.02-06,M,B.3O,129,13
202005,baby,holiday,B.TUE,C.10-14,F,D.5O,34,9
201905,fashion,holiday,A.MON,A.02-06,M,D.5O,46,1
202105,books,business_day,A.MON,C.10-14,M,E.60,297,3
201905,interior,holiday,F.SAT,A.02-06,M,B.3O,108,31
201905,home_appliance,holiday,A.MON,C.10-14,F,E.60,31,3
201905,golf,holiday,G.SUN,D.14-18,F,D.5O,39,40
202005,home_shopping,holiday,F.SAT,A.02-06,M,D.5O,393,31
201905,books,business_day,D.THU,E.18-22,F,B.3O,1483,23
201905,interior,holiday,A.MON,B.06-10,M,D.5O,44,2
202005,books,business_day,E.FRI,F.22-02,F,E.60,40,30
202105,home_appliance,business_day,E.FRI,A.02-06,F,E.60,28,25
202105,sports,business_day,E.FRI,E.18-22,M,B.3O,466,29
202005,golf,business_day,B.TUE,D.14-18,F,E.60,5,10
202105,interior,business_day,A.MON,F.22-02,F,D.5O,1222,6
202105,car,business_day,D.THU,F.22-02,M,C.4O,538,24
202005,sports,business_day,C.WED,C.10-14,F,C.4O,946,15
201905,home_shopping,business_day,E.FRI,A.02-06,M,E.60,263,25
202005,home_appliance,business_day,E.FRI,A.02-06,F,A.2O,99,25
202005,home_appliance,business_day,D.THU,A.02-06,M,A.2O,117,19
202105,home_shopping,holiday,G.SUN,D.14-18,M,B.3O,1720,40
201905,pet,holiday,G.SUN,E.18-22,F,C.4O,359,41
202105,daily_office,business_day,B.TUE,C.10-14,M,C.4O,7242,9
202005,books,business_day,A.MON,C.10-14,F,C.4O,4123,3
201905,golf,holiday,F.SAT,A.02-06,F,C.4O,6,31
202005,car,business_day,D.THU,A.02-06,M,E.60,4,19
202005,baby,holiday,B.TUE,B.06-10,M,E.60,3,8
201905,home_shopping,business_day,C.WED,A.02-06,F,D.5O,1293,13
201905,fashion,business_day,B.TUE,F.22-02,F,E.60,351,12
202105,pet,business_day,D.THU,F.22-02,M,D.5O,108,24
201905,cosmetics,business_day,B.TUE,E.18-22,M,D.5O,326,11
202105,home_shopping,business_day,B.TUE,A.02-06,F,C.4O,842,7
201905,books,holiday,G.SUN,D.14-18,F,B.3O,1042,40
202005,fashion,business_day,A.MON,E.18-22,F,D.5O,3522,5
202105,daily_office,holiday,G.SUN,E.18-22,F,E.60,1640,41
201905,grocery,business_day,A.MON,E.18-22,M,E.60,261,5
202105,grocery,business_day,A.MON,A.02-06,F,C.4O,1411,1
201905,grocery,business_day,C.WED,C.10-14,M,D.5O,1357,15
202005,pet,business_day,C.WED,C.10-14,F,C.4O,668,15
202105,hobby,business_day,D.THU,A.02-06,M,C.4O,120,19
201905,grocery,business_day,A.MON,A.02-06,M,B.3O,350,1
202005,home_appliance,holiday,B.TUE,D.14-18,F,A.2O,195,10
201905,daily_office,business_day,B.TUE,D.14-18,F,E.60,1344,10
202105,cosmetics,business_day,D.THU,F.22-02,F,D.5O,952,24
201905,books,business_day,A.MON,C.10-14,M,A.2O,171,3
201905,home_appliance,holiday,F.SAT,F.22-02,F,A.2O,312,36
202105,golf,holiday,F.SAT,E.18-22,M,A.2O,12,35
202105,home_appliance,business_day,B.TUE,C.10-14,M,D.5O,1852,9
202105,pet,business_day,C.WED,C.10-14,M,C.4O,189,15
202105,home_shopping,business_day,A.MON,A.02-06,F,D.5O,1598,1
202005,grocery,holiday,G.SUN,B.06-10,F,B.3O,2450,38
202105,interior,business_day,E.FRI,F.22-02,F,D.5O,721,30
202005,home_shopping,holiday,B.TUE,B.06-10,M,A.2O,47,8
201905,baby,holiday,F.SAT,E.18-22,F,E.60,31,35
201905,interior,business_day,B.TUE,B.06-10,F,E.60,56,8
202005,interior,holiday,F.SAT,A.02-06,M,D.5O,72,31
202105,fashion,business_day,C.WED,A.02-06,M,A.2O,291,13
202005,grocery,holiday,E.FRI,E.18-22,M,A.2O,186,29
201905,home_appliance,holiday,F.SAT,C.10-14,M,A.2O,369,33
201905,baby,holiday,C.WED,E.18-22,M,A.2O,30,17
201905,fashion,holiday,C.WED,B.06-10,M,E.60,45,14
202105,interior,business_day,A.MON,D.14-18,F,C.4O,3464,4
201905,interior,holiday,A.MON,E.18-22,F,D.5O,132,5
201905,pet,holiday,F.SAT,E.18-22,M,D.5O,35,35
202005,books,holiday,F.SAT,E.18-22,M,B.3O,535,35
201905,baby,business_day,C.WED,E.18-22,M,B.3O,756,17
202105,cosmetics,holiday,G.SUN,B.06-10,M,E.60,166,38
202005,baby,holiday,E.FRI,F.22-02,F,D.5O,24,30
202005,hobby,holiday,F.SAT,B.06-10,M,D.5O,144,32
202005,golf,holiday,B.TUE,F.22-02,M,C.4O,52,12
201905,interior,holiday,A.MON,A.02-06,M,B.3O,40,1
202005,fashion,business_day,A.MON,A.02-06,F,A.2O,1502,1
202105,books,holiday,G.SUN,E.18-22,M,B.3O,683,41
202005,daily_office,business_day,E.FRI,D.14-18,F,A.2O,2046,28
202105,daily_office,business_day,D.THU,E.18-22,M,C.4O,5382,23
202005,pet,business_day,B.TUE,E.18-22,M,D.5O,117,11
202105,car,business_day,A.MON,A.02-06,F,B.3O,56,1
202105,hobby,holiday,F.SAT,C.10-14,F,C.4O,665,33
201905,sports,holiday,C.WED,E.18-22,F,D.5O,22,17
202005,fashion,business_day,C.WED,A.02-06,F,E.60,110,13
202105,golf,holiday,F.SAT,A.02-06,M,A.2O,4,31
201905,pet,business_day,C.WED,A.02-06,M,A.2O,10,13
201905,sports,business_day,D.THU,C.10-14,M,C.4O,677,21
202105,home_appliance,business_day,C.WED,B.06-10,M,E.60,80,14
201905,hobby,holiday,G.SUN,A.02-06,M,D.5O,17,37
201905,car,business_day,A.MON,C.10-14,F,B.3O,183,3
202005,fashion,holiday,F.SAT,C.10-14,M,C.4O,4642,33
202105,books,business_day,C.WED,F.22-02,F,C.4O,1164,18
202105,baby,business_day,B.TUE,D.14-18,F,D.5O,159,10
202105,cosmetics,business_day,C.WED,C.10-14,M,E.60,186,15
201905,sports,business_day,D.THU,A.02-06,F,D.5O,18,19
201905,home_shopping,holiday,F.SAT,B.06-10,F,D.5O,7910,32
202105,cosmetics,business_day,E.FRI,A.02-06,F,D.5O,152,25
201905,pet,business_day,E.FRI,B.06-10,M,A.2O,35,26
201905,sports,business_day,A.MON,C.10-14,F,B.3O,626,3
202105,daily_office,holiday,F.SAT,F.22-02,M,A.2O,995,36
202005,car,business_day,D.THU,C.10-14,F,A.2O,116,21
202005,books,holiday,E.FRI,F.22-02,F,A.2O,117,30
202105,home_shopping,business_day,A.MON,A.02-06,M,E.60,322,1
202105,pet,business_day,E.FRI,E.18-22,M,B.3O,226,29
202005,baby,holiday,F.SAT,B.06-10,M,D.5O,44,32
202105,home_appliance,business_day,C.WED,E.18-22,F,C.4O,833,17
202105,hobby,holiday,F.SAT,C.10-14,M,D.5O,347,33
201905,pet,business_day,B.TUE,D.14-18,F,E.60,45,10
202005,hobby,business_day,E.FRI,D.14-18,M,D.5O,316,28
202105,sports,business_day,E.FRI,F.22-02,M,B.3O,488,30
202005,car,business_day,E.FRI,C.10-14,M,B.3O,828,27
202005,interior,business_day,E.FRI,C.10-14,F,A.2O,1055,27
202005,car,business_day,B.TUE,E.18-22,M,D.5O,184,11
202005,cosmetics,holiday,F.SAT,C.10-14,M,A.2O,418,33
201905,daily_office,holiday,F.SAT,A.02-06,F,C.4O,277,31
202105,home_shopping,business_day,E.FRI,F.22-02,F,C.4O,7098,30
202105,home_shopping,business_day,B.TUE,E.18-22,F,D.5O,9981,11
202105,home_appliance,holiday,C.WED,D.14-18,M,A.2O,318,16
202005,sports,holiday,B.TUE,D.14-18,F,B.3O,203,10
201905,interior,holiday,G.SUN,C.10-14,M,A.2O,156,39
201905,home_shopping,holiday,G.SUN,D.14-18,F,C.4O,8307,40
202005,pet,holiday,B.TUE,A.02-06,F,A.2O,21,7
202005,cosmetics,holiday,G.SUN,D.14-18,F,C.4O,2999,40
201905,home_appliance,business_day,D.THU,C.10-14,M,C.4O,2278,21
202005,home_appliance,business_day,E.FRI,D.14-18,F,B.3O,1526,28
202005,baby,business_day,C.WED,A.02-06,F,C.4O,138,13
201905,home_shopping,holiday,C.WED,A.02-06,M,A.2O,15,13
202005,interior,holiday,G.SUN,E.18-22,M,E.60,341,41
202105,car,holiday,F.SAT,D.14-18,F,B.3O,251,34
202005,home_appliance,holiday,B.TUE,F.22-02,F,C.4O,354,12
201905,baby,business_day,D.THU,A.02-06,M,C.4O,93,19
201905,grocery,business_day,D.THU,A.02-06,M,E.60,33,19
202105,books,holiday,G.SUN,F.22-02,M,E.60,148,42
202105,interior,business_day,C.WED,B.06-10,F,D.5O,335,14
201905,home_shopping,business_day,E.FRI,A.02-06,M,D.5O,315,25
202105,baby,business_day,C.WED,F.22-02,M,B.3O,466,18
202005,hobby,business_day,A.MON,C.10-14,M,B.3O,1145,3
201905,sports,business_day,D.THU,C.10-14,M,A.2O,326,21
202105,car,business_day,C.WED,C.10-14,M,C.4O,561,15
201905,hobby,holiday,C.WED,B.06-10,M,B.3O,55,14
202005,pet,holiday,G.SUN,D.14-18,M,A.2O,131,40
201905,interior,holiday,A.MON,C.10-14,M,C.4O,228,3
202005,daily_office,holiday,E.FRI,C.10-14,F,A.2O,528,27
201905,grocery,holiday,G.SUN,A.02-06,M,B.3O,285,37
202105,sports,holiday,G.SUN,D.14-18,M,E.60,110,40
202005,home_shopping,business_day,E.FRI,A.02-06,F,B.3O,423,25
202105,sports,holiday,C.WED,E.18-22,M,C.4O,413,17
202105,fashion,business_day,C.WED,D.14-18,M,B.3O,2901,16
202105,golf,holiday,F.SAT,E.18-22,M,D.5O,162,35
201905,hobby,business_day,A.MON,D.14-18,M,E.60,43,4
202105,home_shopping,business_day,A.MON,C.10-14,F,C.4O,9048,3
202005,pet,holiday,B.TUE,F.22-02,M,A.2O,46,12
201905,grocery,holiday,C.WED,C.10-14,F,D.5O,454,15
202105,daily_office,business_day,D.THU,F.22-02,M,A.2O,1121,24
202005,daily_office,business_day,C.WED,A.02-06,F,A.2O,481,13
202105,cosmetics,business_day,C.WED,F.22-02,M,D.5O,226,18
201905,grocery,business_day,A.MON,E.18-22,F,A.2O,1241,5
201905,baby,business_day,B.TUE,B.06-10,M,E.60,14,8
202005,sports,business_day,B.TUE,E.18-22,F,C.4O,586,11
202105,golf,business_day,D.THU,E.18-22,F,A.2O,14,23
201905,car,business_day,B.TUE,D.14-18,F,C.4O,207,10
201905,home_shopping,business_day,E.FRI,B.06-10,F,B.3O,2650,26
202005,fashion,business_day,D.THU,C.10-14,F,B.3O,14386,21
201905,books,holiday,C.WED,D.14-18,F,B.3O,354,16
201905,fashion,business_day,E.FRI,E.18-22,F,B.3O,7371,29
202105,golf,business_day,A.MON,C.10-14,M,A.2O,25,3
202005,home_appliance,business_day,A.MON,F.22-02,F,C.4O,1267,6
202105,home_shopping,holiday,F.SAT,F.22-02,M,B.3O,1477,36
202105,fashion,business_day,D.THU,D.14-18,M,D.5O,2430,22
202005,fashion,business_day,A.MON,C.10-14,M,A.2O,2401,3
201905,grocery,holiday,F.SAT,E.18-22,F,C.4O,2716,35
202005,baby,holiday,F.SAT,E.18-22,F,E.60,55,35
202105,sports,business_day,D.THU,B.06-10,F,A.2O,226,20
201905,cosmetics,holiday,G.SUN,B.06-10,F,C.4O,678,38
201905,cosmetics,business_day,D.THU,B.06-10,F,A.2O,1113,20
202005,grocery,holiday,F.SAT,E.18-22,F,B.3O,6217,35
202005,grocery,business_day,D.THU,D.14-18,M,B.3O,3925,22
202105,car,business_day,A.MON,D.14-18,M,B.3O,1282,4
201905,home_shopping,holiday,A.MON,B.06-10,M,B.3O,205,2
202105,home_appliance,business_day,B.TUE,E.18-22,F,E.60,222,11
202105,interior,holiday,C.WED,D.14-18,M,A.2O,262,16
202105,hobby,holiday,C.WED,A.02-06,F,E.60,5,13
202105,car,business_day,D.THU,E.18-22,M,E.60,97,23
201905,pet,business_day,A.MON,E.18-22,F,B.3O,336,5
201905,sports,holiday,C.WED,D.14-18,F,B.3O,110,16
202005,hobby,business_day,C.WED,E.18-22,M,D.5O,283,17
201905,pet,holiday,F.SAT,D.14-18,M,B.3O,111,34
202005,fashion,holiday,F.SAT,A.02-06,M,D.5O,279,31
202005,car,holiday,F.SAT,F.22-02,M,B.3O,555,36
202005,interior,holiday,F.SAT,D.14-18,F,C.4O,2222,34
201905,hobby,holiday,A.MON,B.06-10,F,A.2O,8,2
